current_path,file_type,subsystem,functional_purpose,classification,usage_status,usage_evidence,primary_entrypoint_or_consumer,important_inbound_references,important_outbound_dependencies,related_tests,approx_loc,duplication_overlap_notes,risk_if_changed,confidence_level,proposed_action,proposed_destination,explanatory_notes
.claude/skills/task-observer/scripts/validate-skill-bundle.py,Python (skill script),Claude Code tooling - skills,"Validates a skill bundle's structure/format (used when authoring or checking skills, including this one)",developer tooling,used by developer tooling,Referenced by task-observer references/skill-authoring.md,.claude/skills/task-observer/SKILL.md workflow,references/skill-authoring.md,none,none,205,None.,low,medium,keep but document,(unchanged),Same skills-lock.json provenance gap as parent skill.
.claude/skills/test-select/SKILL.md,Markdown (skill),Claude Code tooling - skills,Selects the smallest reliable verification tier (single test -> integration -> build -> E2E -> full suite) by blast radius,developer tooling,used by developer tooling,Directly referenced by CLAUDE.md ('Use the test-select skill to choose the narrowest sufficient tier'),Claude Code Skill tool,CLAUDE.md 'Commands' section,"backend pytest matrix, frontend vitest matrix (documented inline)",n/a - this IS the test-selection guidance,48,None - complements safe-change (verification step) without duplicating its content.,low - documentation/workflow only,high,keep in place,(unchanged),None notable.
.claude/skills/token-efficiency/SKILL.md,Markdown (skill),Claude Code tooling - skills,"Session context-efficiency habits: symbol navigation over whole-file reads, filtered tool output, no redundant re-reads",developer tooling,used by developer tooling,"Description says 'Use throughout any session in this repo' - broad, session-wide guidance",Claude Code Skill tool,"None (general session-hygiene skill, not repo-contract-specific)",none,none,69,None.,low - documentation/workflow only,high,keep in place,(unchanged),None notable.
.claude/skills/web-design-guidelines/SKILL.md,"Markdown (skill, externally sourced)",Claude Code tooling - skills,"Reviews UI code for Web Interface Guidelines compliance (accessibility, UX best practices)",developer tooling,used by developer tooling,"metadata: author vercel, version 1.0.0; tracked in skills-lock.json (source: vercel-labs/agent-skills)",Claude Code Skill tool,skills-lock.json records its provenance/hash,none,none,39,None.,"low - documentation/review workflow only, no write capability implied",high,keep in place,(unchanged),"skills-lock.json entry present and name matches directory - correctly tracked, unlike scikit-learn and task-observer."
.env.example,Text (dotenv template),repo root - configuration,Template of environment variables for production docker-compose deployment plus commented-out experimental ML feature flags,configuration,used at build time,README.md 'Production' section: `cp .env.example .env` before `docker compose up --build -d`,docker-compose.yml (consumes the resulting .env for variable substitution),README.md names this file directly,none,none,34,None.,"low - it's a template, but a wrong default here (e.g. a wide-open CORS origin) would silently propagate to a real deploy if uncommented/copied as-is",high,keep in place,(unchanged),"SECRET SCAN: reviewed all 34 lines. Contains only variable NAMES and non-secret placeholder/default values (APP_ENV=production, HTTP_PORT=80, CORS_ALLOW_ORIGINS=https://takeoff.example.com, MAX_UPLOAD_BYTES, timeouts, retention caps, and commented-out ML feature-flag names with false/true defaults). NO credential-shaped values (no API keys, tokens, passwords, connection strings) found. No flag raised."
.gitignore,Text (gitignore),repo root - configuration,"Repo-wide ignore rules: frontend build artifacts, backend venv/uploads/caches, Python bytecode/caches, .env* (except .env.example), IDE files, research/ spikes, gitignored bulk training-data dirs, model binaries (with two named exceptions), Claude Code machine-local files",configuration,used by developer tooling,Read by git on every operation in this repo,git,none,none,none,94,None.,"high - this file defines what NEVER gets committed (secrets, bulk training data, model binaries) - directly backstops the precommit_guard.py and protect_paths.py hooks",high,keep in place,(unchanged),"Consistent with protect_paths.py's PROTECTED_PREFIXES list (backend/training/datasets|pdf|pdfs|excel|excels|engineering_artifacts|takeoff_exports|legend_profiles all present in both) and with precommit_guard.py's binary-suffix block list. Line 88 correctly excludes .claude/settings.local.json (machine-local) while leaving the rest of .claude/ tracked, matching this audit's ground-truth file list. Notably keeps two named .pt exceptions (graphsage_model.pt, multimodal_fusion.pt) as small runtime-loaded neural artifacts - intentional, documented inline."
.serena/.gitignore,Text (gitignore),Serena MCP config,Ignores /cache and /project.local.yml within the .serena directory (machine-local Serena state),configuration,used by developer tooling,Standard git mechanism; excludes Serena's local symbol cache and any project.local.yml override from version control,git (via .serena/.gitignore),none,none,none,2,None.,low,high,keep in place,(unchanged),"Tiny, correct, no issues."
.serena/project.yml,YAML,Serena MCP config,"Serena MCP server project configuration: project_name, language_servers (python), encoding, workspace folders, ignored paths, tool inclusion/exclusion",configuration,used by developer tooling,Loaded by the Serena MCP server (mcp__serena__* tools) on project activation,Serena MCP server,none,none,none,185,None.,low - config only; language_servers: [python] correctly matches this being a FastAPI/Python backend + separately-tooled JS frontend,high,keep in place,(unchanged),"ls_workspace_folders is just '.' (no cross-worktree/cross-repo folders configured) - consistent with Serena being scoped to this single worktree only, unlike the VS Code workspace file which references the parent directory."
CLAUDE.md,Markdown,repo root - project instructions,"Root project-instructions file: architecture invariants, change discipline, repository safety, search strategy, verified commands, verification policy, ML-work policy, output format",documentation,used by developer tooling,Auto-loaded by Claude Code every session as project instructions (per this very audit's own framing),Claude Code harness (auto-loaded project context),"Referenced from README? No - README does not reference CLAUDE.md; CLAUDE.md references README.md, docs/*.md, .claude/rules/ml.md, git-integrate skill, ml-audit skill, test-select skill, simplify skill","docs/ARCHITECTURE.md, docs/FOLDERS.md, docs/SERVICES.md, docs/TRAINING.md, docs/API.md, docs/FRONTEND.md, docs/ENGINEERING_VALIDATION.md, README.md, backend/services/prediction/orchestrator.py, prediction/contract.py, prediction/explanation_engine.py, backend/database/, backend/services/label_reconstruction/, backend/services/ml_association/","n/a - this is the source of testing/verification policy, not itself tested",92,"Consistent with all 4 .claude/rules/*.md files (specializations, no contradictions found) and with the 4 wired hooks (behavior matches what's described).",high - this is the single most load-bearing file in the entire audited scope; every other rule/skill/hook either restates or implements something stated here,high,keep in place,(unchanged),"SPOT-CHECK PASSED: all 7 docs/*.md paths it names exist (ARCHITECTURE, FOLDERS, SERVICES, TRAINING, API, FRONTEND, ENGINEERING_VALIDATION, plus DEPLOYMENT.md from README), plus backend/services/prediction/orchestrator.py, contract.py, explanation_engine.py, backend/services/label_reconstruction/, backend/services/ml_association/, backend/database/, frontend/src/lib/predictionContract.js, frontend/src/api/client.js all confirmed present on disk. No stale path references found."
README.md,Markdown,repo root - documentation,"Top-level product README: core guarantees, local dev setup (backend venv + frontend npm), staged-workflow description, production docker-compose instructions, documentation index",documentation,documentation/reference only,"Human-facing entry point; not auto-loaded by Claude Code (CLAUDE.md is), but CLAUDE.md explicitly lists README.md among its 'Authoritative docs'",Human developers / CLAUDE.md's doc index,CLAUDE.md references it,"docs/ARCHITECTURE.md, docs/FOLDERS.md, docs/SERVICES.md, docs/TRAINING.md, docs/API.md, docs/FRONTEND.md, docs/DEPLOYMENT.md, backend/requirements.txt, .env.example",n/a,66,"None - complementary to CLAUDE.md (human-oriented vs agent-oriented), no content duplication beyond the shared 'core guarantees' bullets which intentionally mirror CLAUDE.md's architecture invariants.",medium - first-read entry point for any new developer/agent; wrong setup instructions would cause real friction,high,keep in place,(unchanged),SPOT-CHECK PASSED: docs/DEPLOYMENT.md exists; backend/requirements.txt exists; `cp .env.example .env` instruction is valid (.env.example exists and is a template). All 6 documentation links resolve to real files.
ai-dynamic-regex.code-workspace,JSON (VS Code multi-root workspace),repo root - developer tooling,VS Code multi-root workspace definition: folders '.' (this worktree) and '..' (parent directory containing all sibling worktrees),developer tooling,used by developer tooling,Opened directly by VS Code when a developer opens the .code-workspace file,VS Code (human developer),none,none,none,10,None.,"low - editor convenience file only, no runtime/build effect",medium,manual decision required,(unchanged),"NOTE ON WORKTREES: this repo has 4 git worktrees confirmed via `git worktree list`: ai-dynamic-regex (rnd-geometry-ml-foundations), ai-dynamic-regex-accuracy-sprint (accuracy-sprint/phase1-correctness), ai-dynamic-regex-dlp (bassam/drawing-language-profile), and this one, ai-dynamic-regex-integration (main). The workspace file references '..' generically (the common parent folder holding all siblings) rather than enumerating each worktree by name/path - it works (VS Code will show the parent tree) but does not give each worktree its own labeled root the way an explicit per-worktree entry would. Flagging as a manual-decision item: intentional simplicity vs. would-be-clearer explicit multi-root list."
